id,Is Action,Is Adventure,Is Animation,Is Christmas Movie,Is Comedy,Is Crime,Is Documentary,Is Drama,Is Family,Is Fantasy,Is Foreign,Is History,Is Horror,Is Music,Is Mystery,Is Romance,Is Science Fiction,Is TV Movie,Is Thriller,Is War,Is Western,Tag: aftercreditsstinger,Tag: alien,Tag: biography,Tag: blood,Tag: corruption,Tag: dark comedy,Tag: death,Tag: detective,Tag: dog,Tag: drug,Tag: dystopia,Tag: england,Tag: escape,Tag: family,Tag: father,Tag: film noir,Tag: friendship,Tag: gangster,Tag: gay,Tag: high school,Tag: independent film,Tag: investigation,Tag: kidnapping,Tag: love,Tag: marriage,Tag: martial arts,Tag: money,Tag: music,Tag: new york,Tag: nudity,Tag: paris,Tag: party,Tag: prison,Tag: remake,Tag: revenge,Tag: robbery,Tag: romance,Tag: secret,Tag: sequel,Tag: serial killer,Tag: small town,Tag: sport,Tag: spy,Tag: stand-up comedy,Tag: suicide,Tag: suspense,Tag: teacher,Tag: teenager,Tag: vampire,Tag: violence,Tag: wedding,Tag: world war ii,adult,imdb_id,popularity,release_date,release_month,release_quarter,release_year,runtime,title,vote_average,vote_count
28053,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1,tt1174730,7.016044,2009-03-06,3.0,1.0,2009.0,104.0,City Island,6.9,114.0
1406,1.0,1.0,,0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0101587,7.334686,1991-06-07,6.0,2.0,1991.0,112.0,City Slickers,6.2,232.0
33924,,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0045631,1.089195,1953-06-12,6.0,2.0,1953.0,90.0,City That Never Sleeps,6.4,6.0
31148,,,,0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1,tt0032342,1.461503,1940-09-21,9.0,3.0,1940.0,104.0,City for Conquest,6.8,9.0
795,,,,0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1,tt0120632,8.228219,1998-04-10,4.0,2.0,1998.0,114.0,City of Angels,6.5,537.0
13600,,1.0,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0970411,8.061467,2008-10-07,10.0,4.0,2008.0,90.0,City of Ember,6.2,614.0
37942,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0052696,0.304594,1959-02-01,2.0,1.0,1959.0,81.0,City of Fear,6.3,6.0
18420,,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1,tt0118859,1.922014,1997-03-14,3.0,1.0,1997.0,97.0,City of Industry,5.6,14.0
47821,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0103976,1.408176,1992-04-15,4.0,2.0,1992.0,132.0,City of Joy,6.3,30.0
21345,,,,0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1124052,7.216103,2009-04-22,4.0,2.0,2009.0,132.0,City of Life and Death,7.6,55.0
24920,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1,tt0081318,8.54341,1980-08-11,8.0,3.0,1980.0,93.0,City of the Living Dead,5.9,86.0
140648,1.0,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,tt0078976,1.015142,1979-07-11,7.0,3.0,1979.0,106.0,City on Fire,7.0,5.0
14041,1.0,1.0,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0446298,1.321251,2006-04-26,4.0,2.0,2006.0,98.0,Civic Duty,6.2,13.0
26299,,,,0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0061489,0.81731,1967-01-01,1.0,1.0,1967.0,100.0,Clambake,5.6,11.0
24003,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0044502,1.019696,1952-06-16,6.0,2.0,1952.0,105.0,Clash by Night,6.8,18.0
18823,1.0,1.0,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0800320,11.972347,2010-04-01,4.0,2.0,2010.0,106.0,Clash of the Titans,5.6,2280.0
10323,,1.0,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0082186,7.50381,1981-03-15,3.0,1.0,1981.0,118.0,Clash of the Titans,6.8,208.0
21500,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0085346,3.169554,1983-07-22,7.0,3.0,1983.0,98.0,Class,5.8,38.0
11564,1.0,,,0,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1,tt0083739,4.821182,1982-08-20,8.0,3.0,1982.0,98.0,Class of 1984,6.2,67.0
23535,,,,0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1,tt0099277,6.700173,1990-05-11,5.0,2.0,1990.0,99.0,Class of 1999,6.3,46.0
40690,,,,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1826632,1.602628,2010-06-28,6.0,2.0,2010.0,55.0,Classic Albums: Black Sabbath - Paranoid,6.2,5.0
102622,,,,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0409827,0.231819,2001-12-04,12.0,4.0,2001.0,80.0,Classic Albums: Iron Maiden - The Number of the Beast,5.8,3.0
26618,,,,0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1,tt0118863,6.108589,1998-09-25,9.0,3.0,1998.0,104.0,Clay Pigeons,6.3,39.0
39851,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0388838,2.767142,2004-09-01,9.0,3.0,2004.0,111.0,Clean,6.7,17.0
14441,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0094884,2.821608,1988-08-10,8.0,3.0,1988.0,124.0,Clean and Sober,6.3,16.0
1479,,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0106579,3.143971,1993-09-05,9.0,3.0,1993.0,79.0,"Clean, Shaven",7.0,24.0
13252,,,,0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0896798,8.351152,2007-09-11,9.0,3.0,2007.0,88.0,Cleaner,5.9,201.0
63146,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1007026,0.589383,2010-02-16,2.0,1.0,2010.0,85.0,Cleanflix,6.4,7.0
9331,1.0,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1,tt0109444,7.513245,1994-08-03,8.0,3.0,1994.0,141.0,Clear and Present Danger,6.4,390.0
2139,1.0,1.0,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0072791,0.487831,1975-07-11,7.0,3.0,1975.0,94.0,Cleopatra Jones and the Casino of Gold,6.7,3.0
2292,,,,0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0109445,10.513367,1994-09-13,9.0,3.0,1994.0,92.0,Clerks,7.4,769.0
2295,,,,0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0424345,8.466725,2006-05-25,5.0,2.0,2006.0,97.0,Clerks II,6.9,407.0
336845,,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt4262142,7.60305,2015-05-02,5.0,2.0,2015.0,88.0,Cleveland Abduction,6.5,59.0
9339,,,,0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1,tt0389860,9.796552,2006-06-22,6.0,2.0,2006.0,107.0,Click,6.0,2167.0
45274,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1638362,0.420078,2010-11-05,11.0,4.0,2010.0,117.0,Client 9: The Rise and Fall of Eliot Spitzer,6.5,11.0
9350,1.0,1.0,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0106582,9.830853,1993-05-28,5.0,2.0,1993.0,112.0,Cliffhanger,6.1,600.0
48677,1.0,1.0,,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1,tt0087065,9.735023,1984-08-10,8.0,3.0,1984.0,101.0,Cloak & Dagger,6.2,40.0
44043,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0038417,2.018295,1946-09-28,9.0,3.0,1946.0,106.0,Cloak and Dagger,6.4,12.0
20649,,,,0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0112688,4.558992,1995-09-15,9.0,3.0,1995.0,128.0,Clockers,6.8,69.0
55561,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0118866,1.885671,1997-01-01,1.0,1.0,1997.0,96.0,Clockwatchers,5.6,13.0
11938,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0090852,10.12489,1986-03-01,3.0,1.0,1986.0,96.0,Clockwise,6.3,59.0
840,,,,0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0075860,10.610446,1977-11-16,11.0,4.0,1977.0,135.0,Close Encounters of the Third Kind,7.2,1122.0
53896,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0101595,1.404434,1991-11-22,11.0,4.0,1991.0,109.0,Close My Eyes,6.3,15.0
20321,,,,0,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0286594,6.327386,2002-02-01,2.0,1.0,2002.0,108.0,Close Your Eyes,5.6,13.0
239519,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0043417,0.307726,1951-10-01,10.0,4.0,1951.0,90.0,Close to My Heart,6.5,1.0
146223,,,,0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2218003,12.797172,2013-08-28,8.0,3.0,2013.0,96.0,Closed Circuit,5.8,174.0
2288,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0376541,10.860952,2004-12-01,12.0,4.0,2004.0,104.0,Closer,6.7,845.0
266882,,,,0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3457486,2.225578,2015-07-03,7.0,3.0,2015.0,81.0,Closer to God,5.5,15.0
137347,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2017486,1.375615,2013-11-29,11.0,4.0,2013.0,112.0,Closer to the Moon,6.4,13.0
58648,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0101597,1.456755,1991-03-06,3.0,1.0,1991.0,94.0,Closet Land,6.6,11.0
13957,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1,tt0488380,10.320049,2007-09-14,9.0,3.0,2007.0,118.0,Closing the Ring,6.3,20.0
117098,,1.0,,0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1466054,1.609941,2011-09-23,9.0,3.0,2011.0,93.0,Cloudburst,6.6,14.0
246860,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1,tt2452254,8.151346,2014-08-20,8.0,3.0,2014.0,124.0,Clouds of Sils Maria,6.7,267.0
22794,,,1.0,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0844471,11.665693,2009-09-17,9.0,3.0,2009.0,90.0,Cloudy with a Chance of Meatballs,6.5,1799.0
109451,,,1.0,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1985966,14.412061,2013-09-26,9.0,3.0,2013.0,95.0,Cloudy with a Chance of Meatballs 2,6.4,936.0
7191,1.0,,,0,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1060277,12.868098,2008-01-15,1.0,1.0,2008.0,85.0,Cloverfield,6.4,2297.0
25756,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0094886,1.820459,1989-01-15,1.0,1.0,1989.0,81.0,Clownhouse,6.0,42.0
14476,1.0,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1,tt0856778,4.132844,2008-10-02,10.0,4.0,2008.0,95.0,Clubbed,7.3,25.0
15196,,,,0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0088930,7.720009,1985-12-13,12.0,4.0,1985.0,94.0,Clue,7.1,377.0
9603,,,,0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0112697,9.882383,1995-07-19,7.0,3.0,1995.0,97.0,Clueless,6.9,828.0
52270,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0038419,3.008224,1946-05-01,5.0,2.0,1946.0,100.0,Cluny Brown,5.8,12.0
7214,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1,tt0393162,11.093737,2005-01-14,1.0,1.0,2005.0,136.0,Coach Carter,7.3,510.0
16769,,,,0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0080549,2.847277,1980-03-07,3.0,1.0,1980.0,125.0,Coal Miner's Daughter,7.2,67.0
29973,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,tt0109450,2.583363,1994-12-02,12.0,4.0,1994.0,128.0,Cobb,6.1,29.0
9874,1.0,,,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0090859,6.892829,1986-03-21,3.0,1.0,1986.0,87.0,Cobra,5.6,402.0
11513,,1.0,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0094888,6.115623,1987-12-03,12.0,4.0,1987.0,111.0,Cobra Verde,6.6,28.0
38683,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0036716,0.694724,1944-05-12,5.0,2.0,1944.0,71.0,Cobra Woman,5.8,3.0
14761,1.0,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0380268,2.941626,2006-04-26,4.0,2.0,2006.0,118.0,Cocaine Cowboys,7.5,56.0
27658,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0071338,1.044611,1974-08-01,8.0,3.0,1974.0,83.0,Cockfighter,6.1,8.0
114606,,,,0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1362058,11.20619,2012-08-31,8.0,3.0,2012.0,88.0,Cockneys vs Zombies,5.8,141.0
7520,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1,tt0094889,9.270831,1988-07-29,7.0,3.0,1988.0,104.0,Cocktail,5.7,330.0
11156,,,,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1035736,6.119818,2009-04-22,4.0,2.0,2009.0,110.0,Coco Before Chanel,6.7,254.0
38984,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1023441,2.277923,2009-12-30,12.0,4.0,2009.0,120.0,Coco Chanel & Igor Stravinsky,6.1,36.0
346494,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt4246854,1.889834,2015-08-13,8.0,3.0,2015.0,101.0,Coconut Hero,6.2,28.0
10328,,,,0,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0088933,5.773277,1985-06-21,6.0,2.0,1985.0,117.0,Cocoon,6.5,329.0
11285,,,,0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0094890,12.167265,1988-09-13,9.0,3.0,1988.0,116.0,Cocoon: The Return,5.4,103.0
2577,,,,0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0345061,6.101401,2003-09-02,9.0,3.0,2003.0,92.0,Code 46,6.2,116.0
31292,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0098544,0.553682,1989-08-25,8.0,3.0,1989.0,87.0,Code Name Coq Rouge,5.8,5.0
14091,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0499004,0.108611,2000-04-25,4.0,2.0,2000.0,56.0,Code Rush,5.8,2.0
30970,,,,0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1,tt0216625,11.251674,2000-05-19,5.0,2.0,2000.0,118.0,Code Unknown,6.9,59.0
80787,,,,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1,tt2119396,3.605686,2011-11-21,11.0,4.0,2011.0,62.0,Codebreaker,6.4,7.0
187462,,1.0,,0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1037222,8.49107,2013-04-01,4.0,2.0,2013.0,86.0,Cody the Robosapien,5.4,21.0
198062,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2234025,3.024814,2013-07-09,7.0,3.0,2013.0,87.0,Coffee Town,6.7,45.0
883,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1,tt0379217,5.32553,2003-09-05,9.0,3.0,2003.0,96.0,Coffee and Cigarettes,6.9,216.0
28793,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1104814,0.940153,2009-09-04,9.0,3.0,2009.0,92.0,Coffin Rock,6.0,11.0
22021,1.0,1.0,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0069897,3.029275,1973-06-13,6.0,2.0,1973.0,91.0,Coffy,7.2,58.0
220289,,,,0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2866360,6.851243,2013-09-19,9.0,3.0,2013.0,89.0,Coherence,7.2,653.0
210047,,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2511428,11.823937,2013-09-20,9.0,3.0,2013.0,90.0,Cold Comes the Night,5.5,90.0
370835,,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt4040072,0.901095,2015-12-04,12.0,4.0,2015.0,80.0,Cold Deck,6.0,7.0
370835,,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt4040072,0.901095,2015-12-04,12.0,4.0,2015.0,80.0,Cold Deck,6.0,7.0
68445,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0109028,0.494977,1995-02-10,2.0,1.0,1995.0,85.0,Cold Fever,7.7,6.0
30250,,,,0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1127877,12.563435,2009-08-07,8.0,3.0,2009.0,101.0,Cold Souls,6.1,47.0
42493,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0066927,0.60908,1971-02-19,2.0,1.0,1971.0,99.0,Cold Turkey,7.5,4.0
137409,1.0,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2186715,7.762757,2012-11-08,11.0,4.0,2012.0,102.0,Cold War,6.4,48.0
55934,,,,0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1497874,1.636778,2010-03-13,3.0,1.0,2010.0,96.0,Cold Weather,6.4,14.0
244509,,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,tt1179031,7.327216,2014-05-23,5.0,2.0,2014.0,109.0,Cold in July,6.3,265.0
